,ratio001,ratio002,ratio003,ratio004,ratio005,ratio006,ratio008,ratio011,ratio012,ratio017,ratio018,ratio019,ratio027,ratio029,ratio030,DIO,DPO,DSO,turnover,nace,ratio036,ratio037,ratio039,ratio040,status
12808,-0.372997472,-0.309276057,4.616107164,-0.183279962,0.05220801,-0.278724192,-0.320554992,-0.440183343,0.016395568,-1.034296084,-1.019124405,-0.815986825,-0.226063974,2.54409757,-2.924960821,-0.28506553,-0.732684503,-0.79635848,-0.356971588,2399,1,1,1,1,0
12809,-0.297477839,-0.07814093,0.123716606,0.091936255,-0.123509782,-0.087586562,-0.247866992,0.148669143,0.140298322,-0.897468298,-0.84000381,0.590226989,-0.296948659,0.413729736,0.307167504,-0.320362806,1.241935593,-0.79635848,-0.357084556,4110,0,0,1,0,0
12810,0.195021361,-0.309276057,-0.398134272,0.899829018,1.381073814,-0.254708621,-0.25457076,0.041605055,0.235608133,-0.592237082,-0.55551816,1.06617628,-0.29447881,0.121326308,0.07901727,-0.291483217,-0.732684503,-0.79635848,-0.357084556,5229,0,0,1,0,0
12811,0.642579429,-0.309276057,-0.447834355,-0.396350581,-0.16743923,-0.28464584,0.26774854,0.202201188,-3.405226646,-0.034400724,-0.081375411,-0.383305651,0.284700936,0.037782471,0.002967191,-0.288274374,1.058500939,0.519054412,-0.357197524,1813,0,0,1,0,0
12812,-0.379947132,-0.309276057,-1.05666038,1.068509925,1.68857995,-0.276750309,3.449548399,0.36279732,0.178422247,-1.181649084,-1.156098977,-0.40493971,-0.822614995,-3.076731758,2.702744969,-0.320362806,-0.732684503,-0.79635848,-0.357197524,6820,0,0,1,0,0
12813,-0.362341328,-0.274481522,4.616107164,0.518077493,0.974726419,-0.252076777,-0.240588615,-0.011926989,0.130767341,-1.09744737,-1.061270427,0.308984226,-0.264264315,0.622589327,0.535317739,-0.278647844,0.91822738,2.45997833,-0.357310491,7022,0,0,1,0,0
12814,-0.138562293,-0.306790733,-0.273884063,-0.263181444,-0.035650886,-0.165883904,-1.119889311,0.202201188,0.302325001,0.618162564,0.656179978,-0.383305651,0.44836964,-0.045761366,-0.073082887,-0.281856687,0.001054112,-0.612384649,-0.357423459,4642,0,0,1,0,0
12815,4.180308207,0.349334787,-0.472684397,-0.396350581,-0.859328037,-0.283658899,-0.196439514,-0.065459033,0.140298322,-0.750115297,-0.713565744,-0.145331006,-0.177819577,-0.129305202,-0.149132965,5.00785725,-0.732684503,0.822611234,-0.357423459,4642,0,0,1,0,0
12816,-0.295624597,-0.309276057,0.098866564,0.384908356,0.842938075,4.06447545,-0.304465948,-0.118991078,-0.126569148,1.028645922,1.046030683,-1.010693353,-0.334243389,-0.254620957,-0.263208082,-0.320362806,-0.549249849,-0.097257922,-0.357423459,8230,1,1,1,1,0
12817,-0.169604105,0.120684985,-0.236609,-0.494007948,-0.420033556,-0.287606664,-0.24949505,0.095137099,0.187953228,-0.739590083,-0.703029238,0.676763223,-0.302464657,0.079554389,0.040992231,-0.079699562,2.288592146,2.184017584,-0.357423459,4641,0,0,1,0,0
12818,-0.181186871,-0.309276057,-0.224183979,0.340518643,-0.793433865,-0.257340464,-0.239918239,0.041605055,0.187953228,-0.907993512,-0.871613327,0.308984226,-0.286739947,0.163098226,0.117042309,-0.320362806,-0.732684503,-0.79635848,-0.357423459,1310,0,0,1,0,0
12819,-0.304427499,-0.25459893,0.160991669,0.54471132,0.019260924,-0.515998038,-0.122219225,-0.011926989,0.130767341,-1.160598655,-1.12448946,-0.296769417,-0.169669074,0.163098226,0.117042309,5.00785725,5.485102841,5.252333139,-0.357536426,4669,0,0,0,0,0
12820,0.572619524,-0.301820085,-0.435409334,-0.343082926,-1.166834173,4.06447545,-0.252463862,-0.118991078,0.092643417,-1.223749941,-1.198244999,0.871469751,-0.274226042,-0.171077121,-0.187158004,-0.320362806,-0.732684503,-0.713570256,-0.357536426,6810,0,0,1,1,0
12821,-0.030147606,0.063522534,-0.336009167,-0.192157904,0.019260924,-0.232008971,3.449548399,1.75463047,-3.405226646,-0.297531082,-0.260496005,-0.469841886,-0.822614995,2.54409757,2.702744969,-0.233724038,0.432665062,0.859406,-0.357536426,2511,1,1,1,1,0
12822,-0.301184324,-0.098023522,0.136141627,-0.209913789,0.10711982,-0.260630268,-0.238098644,0.041605055,0.140298322,-0.423833653,-0.502835633,0.265716109,-0.263935002,0.079554389,0.07901727,-0.320362806,0.022634659,1.825268613,-0.357536426,4120,0,0,1,0,0
12823,-0.571294422,-0.316732028,-0.820584982,-0.165524077,-0.991116381,-0.183319867,3.449548399,0.898117762,-0.355312695,-0.686964011,-0.692492733,-0.40493971,0.445570477,2.54409757,-2.924960821,5.00785725,-0.203961089,-0.612384649,-0.357536426,4778,0,0,1,0,0
12824,0.585592222,-0.309276057,-0.435409334,-0.236547616,-0.518874815,-0.258327405,-0.368055977,-0.27958721,0.921838772,-0.023875509,-0.0603024,-0.642914355,-0.28904514,-0.212849039,-0.225183043,0.032609952,-0.732684503,-0.79635848,-0.357536426,4520,1,1,1,1,0
12825,-0.373460783,-0.309276057,-1.05666038,4.73829622,4.730694228,-0.259643327,-0.260795688,-0.118991078,0.102174398,-0.70801444,-0.587127677,3.48919085,-0.24294128,0.079554389,0.002967191,-0.220888665,-0.732684503,0.519054412,-0.357536426,4120,0,1,1,1,0
12826,0.888597374,-0.309276057,-0.447834355,-1.000050668,-0.870310399,-0.308332431,-0.256773427,-0.065459033,0.130767341,-1.023770869,-0.998051393,1.369053101,-0.142994697,-3.076731758,2.702744969,-0.320362806,-0.732684503,0.611041328,-0.357649394,4211,0,0,1,0,0
12827,0.403974455,-0.309276057,-0.422984314,-0.094500537,-0.035650886,-0.222139558,-0.257443804,0.148669143,0.159360285,-0.444884082,-0.418543588,1.477223394,-0.307157371,0.079554389,0.040992231,-0.086117248,-0.732684503,-0.79635848,-0.357649394,2512,0,0,1,0,0
12828,-0.281725278,-0.105479494,0.024316439,-0.982294783,-0.859328037,-0.287935644,-0.251410412,-0.011926989,0.130767341,-0.971144798,-0.955905371,0.784933517,-0.290362394,0.121326308,0.117042309,-0.317153963,2.288592146,-0.161648763,-0.357762362,4299,0,0,1,0,0
12829,-0.347978698,-0.309276057,0.831942798,0.997486385,-0.892275123,-0.515998038,-0.27947047,-0.226055166,0.064050474,-0.602762297,-0.566054666,-3.510725172,-0.325434259,-0.296392875,-0.301233121,-0.320362806,-0.732684503,-0.79635848,-0.357762362,4621,1,1,1,1,0
12830,0.593931813,0.150508872,-0.435409334,0.269495104,-0.16743923,4.06447545,-0.25916763,0.095137099,-3.405226646,-0.129127653,-0.091911916,1.845002392,-0.30674573,-0.045761366,-0.073082887,0.12887525,-0.117638899,0.519054412,-0.357762362,3212,0,1,1,1,0
12831,-0.364657881,-0.309276057,4.616107164,1.175045234,0.194978716,-0.515998038,0.063666687,0.309265276,0.197484209,-0.213329367,-0.302642027,-0.361671593,-0.033168716,0.037782471,0.040992231,0.263646667,-0.711103955,-0.787159788,-0.357875329,4511,0,0,1,0,0
12832,-0.239564011,-0.175068564,-0.112358791,0.855439306,1.073567678,-0.245826149,-0.26117876,-0.065459033,0.092643417,-1.265850799,-1.272000538,-3.510725172,-0.303040955,2.54409757,-2.924960821,5.00785725,-0.430556838,0.822611234,-0.357875329,6820,0,1,1,1,0
12833,-0.379483821,-0.309276057,-1.05666038,-1.142097747,-1.133887087,0.147634446,-0.431454469,-0.333119255,0.064050474,-0.571186654,-0.544981655,-0.556378121,-0.337783507,-0.296392875,-0.301233121,-0.172756016,0.206069313,-0.603185957,-0.357875329,2660,1,1,1,1,0
12834,-0.295161286,-0.309276057,0.098866564,1.077387867,0.612308473,-0.111602133,-0.234555224,-0.011926989,0.12123636,-0.929043941,-0.913759349,0.179179874,-0.279083413,0.037782471,0.002967191,-0.320362806,-0.732684503,-0.79635848,-0.357875329,4120,0,0,1,0,0
12835,-0.359098153,-0.309276057,1.316518613,0.740026054,0.667220283,-0.179701083,-1.119889311,-3.467955763,0.454820699,1.281251066,1.309443322,-0.40493971,0.498095946,0.288413981,0.231117426,-0.224097509,-0.732684503,-0.79635848,-0.357988297,4321,0,0,1,0,0
12836,-0.359561464,-0.309276057,1.328943634,0.216227449,-0.310209936,-0.251089836,-0.19461992,0.202201188,0.187953228,-0.78169094,-0.703029238,-0.145331006,-0.233885165,0.371957818,0.269142465,0.43371536,-0.732684503,-0.79635848,-0.357988297,4120,0,0,1,0,0
12837,0.320578541,-1.040259533,-0.410559293,-0.414106466,-0.145474506,-0.285961762,-0.264339108,-0.065459033,0.921838772,-0.676438797,-0.65034671,3.48919085,-0.312920354,-0.129305202,-0.149132965,-0.320362806,-0.441347112,-0.79635848,-0.357988297,4618,0,1,1,1,0
12838,-0.366047813,-0.286908141,4.616107164,1.59230853,4.730694228,-0.159633276,0.304523496,0.202201188,0.197484209,-0.518560582,-0.481762622,-0.383305651,3.856037681,0.330185899,0.269142465,-0.320362806,0.313972051,1.650493474,-0.358101265,210,0,0,1,0,0
12839,-0.170067416,-0.309276057,-0.236609,1.130655522,1.765456484,-0.217533832,0.034744716,0.202201188,0.397634812,-0.202804153,-0.197276972,-0.361671593,0.007913117,0.037782471,0.002967191,-0.320362806,-0.732684503,-0.79635848,-0.358101265,4322,0,0,1,0,0
12840,-0.373460783,-0.301820085,-1.05666038,4.73829622,-1.133887087,-0.276750309,-1.119889311,-0.172523122,0.102174398,-1.297426442,-1.282537043,-0.448207827,-0.463416526,-0.379936712,-0.415308239,-0.211262135,1.198774498,2.496773097,-0.358101265,3800,1,1,1,1,0
12841,0.055564861,-0.309276057,-0.37328423,-0.307571156,-0.310209936,-0.110615192,-0.20276021,0.309265276,0.502475604,-0.055451152,0.276865778,-0.102062889,-0.260230228,0.037782471,-0.073082887,-0.086117248,2.115947766,-0.143251379,-0.358101265,4120,0,0,1,0,0
12842,-0.377630578,-0.309276057,4.616107164,-1.142097747,4.730694228,-0.057978323,0.083682223,0.576925497,0.245139114,0.060326205,0.097745184,-0.361671593,0.002067806,0.163098226,0.117042309,-0.320362806,-0.732684503,-0.79635848,-0.358101265,4320,0,0,1,0,0
12843,-0.358634843,-0.309276057,1.27924355,4.73829622,-1.133887087,-0.178714141,3.449548399,0.309265276,0.235608133,-0.665913583,-0.608200688,-0.426573769,-0.822614995,0.288413981,0.231117426,0.273273197,-0.549249849,0.44546488,-0.358214232,4321,0,0,0,0,0
12844,-0.37902051,-0.271996198,-1.05666038,-1.142097747,-0.881292761,-0.259972308,-0.259838007,-0.118991078,0.111705379,-1.307951656,-1.282537043,1.996440802,-0.269533328,0.747905082,0.687417896,5.00785725,-0.430556838,1.825268613,-0.358214232,6810,0,1,1,1,0
12845,-0.56249152,-0.309276057,-0.833010003,-0.778102106,-0.661645521,-0.365904006,3.449548399,-3.467955763,-3.405226646,-0.929043941,-0.787321283,-0.491475945,-0.600410854,-3.076731758,-2.924960821,-0.089326092,-0.732684503,-0.79635848,-0.358214232,2511,1,1,1,1,0
12846,0.508682657,-0.309276057,-0.435409334,4.73829622,-0.420033556,-0.061597108,-1.119889311,-0.27958721,0.921838772,-1.192174298,-1.177171988,-0.469841886,-0.618605413,2.54409757,2.702744969,-0.320362806,-0.732684503,-0.79635848,-0.3583272,4100,1,1,1,1,0
12847,-0.299331082,-0.309276057,0.123716606,-0.360838811,-0.134492144,-0.279053172,-0.292399166,-0.172523122,0.064050474,-1.192174298,-1.166635482,-1.291936115,-0.332432166,-0.338164794,-0.3772832,-0.1567118,0.853485738,5.252333139,-0.3583272,1520,1,1,1,1,0
12848,-0.252536708,-0.100508846,-0.087508749,-0.130012307,0.205961078,-0.255037601,-0.25409192,0.095137099,0.111705379,0.355032206,0.350621317,1.001274104,-0.303370268,-0.129305202,-0.149132965,-0.320362806,-0.052897257,0.32588189,-0.3583272,8230,0,0,1,0,0
12849,-0.056093001,-0.309276057,-0.323584146,-0.209913789,-0.947186933,-0.023764359,-0.242695514,-0.011926989,0.159360285,-0.581711868,-0.618737194,0.373886402,-0.284105441,-0.045761366,-0.035057848,5.00785725,-0.732684503,-0.79635848,-0.3583272,4321,0,0,1,0,0
12850,-0.334079379,-0.309276057,0.508892254,-1.142097747,-0.991116381,4.06447545,-0.239822471,0.095137099,0.168891266,-1.255325584,-1.240391021,0.308984226,-0.29497278,-3.076731758,2.702744969,-0.320362806,-0.732684503,-0.79635848,-0.358440167,6810,0,0,1,0,0
12851,-0.350295251,-0.309276057,0.918917944,4.73829622,4.730694228,-0.515998038,-0.229766818,0.095137099,0.130767341,-0.287005867,-0.2499595,0.114277698,-0.271756193,-0.003989447,-0.035057848,-0.262603628,-0.732684503,-0.79635848,-0.358440167,4752,0,0,1,0,0
12852,-0.046826788,0.1430529,-0.336009167,-0.10337848,-1.024063467,4.06447545,-0.27793818,-0.27958721,-0.307657789,-1.055346512,-0.966441877,3.48919085,-0.324034677,-0.463480549,-0.415308239,5.00785725,5.485102841,0.454663572,-0.358440167,1511,1,1,1,1,0
12853,-0.31276709,-0.309276057,0.235541794,0.331640701,-0.936204571,-0.515998038,-0.233597543,0.095137099,0.140298322,-0.760640512,-0.808394294,0.179179874,-0.288304186,0.079554389,0.07901727,-0.320362806,-0.732684503,-0.391616051,-0.358553135,6810,0,0,1,0,0
12854,0.030082776,-0.284422817,-0.360859209,-0.307571156,-0.980134019,-0.188254574,-0.091764964,0.095137099,0.426227755,-0.939569155,-1.187708493,-0.318403475,-0.126940674,0.330185899,-2.924960821,5.00785725,-0.732684503,0.160305442,-0.358553135,4321,0,0,1,0,0
12855,-1.368040446,3.977708912,-0.485109418,-0.298693214,-0.0027038,-0.255695562,-0.252751166,-0.011926989,0.283263039,-0.792216154,-1.071806932,0.89310381,-0.300241792,0.037782471,0.307167504,-0.320362806,1.738288185,1.043379831,-0.358666103,9002,0,0,1,0,0
12856,-0.285431763,-0.167612592,0.049166481,-0.786980049,-0.606733711,-0.285961762,-0.241450528,0.095137099,0.140298322,-0.602762297,-0.566054666,0.352252343,-0.274555356,0.163098226,0.117042309,-0.320362806,0.465035883,-0.078860539,-0.358666103,4120,0,0,1,0,0
12857,-0.241880564,-0.060743663,-0.112358791,0.571345147,0.689185007,4.06447545,-0.208410529,0.041605055,0.178422247,-0.31858151,-0.207813477,-0.08042883,-0.262947062,-0.087533284,-0.111107926,-0.118205681,0.260020682,1.98164637,-0.358666103,2849,0,0,1,0,0
12858,0.021743185,-0.309276057,-0.360859209,-0.325327041,-0.529857177,-0.230364069,-0.251793485,-0.065459033,0.111705379,-1.034296084,-1.071806932,0.828201634,-0.290938692,0.079554389,0.155067348,-0.320362806,-0.732684503,-0.79635848,-0.358666103,4311,0,0,1,1,0
12859,0.575862699,-1.040259533,-0.435409334,-0.343082926,-1.166834173,-0.515998038,-0.244993949,0.309265276,0.921838772,-0.78169094,-0.755711766,0.460422637,-0.299171524,0.371957818,0.307167504,5.00785725,0.346342872,-0.79635848,-0.35877907,4120,0,0,1,0,0
12860,0.096799507,-0.309276057,-0.385709251,-0.485130005,-0.420033556,-0.297476077,-0.211187804,0.095137099,0.102174398,0.765515564,0.877446594,-0.08042883,-0.213879382,-0.087533284,-0.111107926,-0.230515195,-0.732684503,-0.79635848,-0.35877907,1520,0,0,1,1,0
12861,-0.192769637,-0.204892451,-0.211758958,0.242861276,-0.716557331,4.06447545,-0.256390354,-0.065459033,0.12123636,-1.023770869,-0.998051393,1.304150925,-0.305346148,-0.087533284,-0.111107926,-0.320362806,5.485102841,1.68728824,-0.35877907,4752,0,0,1,0,0
12862,-0.297477839,-0.24217231,0.111291585,-0.094500537,-0.705574969,-0.266880897,-0.224978413,-0.011926989,0.130767341,-1.09744737,-1.229854516,0.049375522,-0.25323232,0.330185899,2.702744969,5.00785725,1.921722839,1.346936652,-0.358892038,4312,0,0,1,0,0
12863,-0.358171532,-0.309276057,1.241968487,1.281580544,1.941174277,-0.260959249,-0.131412964,0.095137099,0.149829303,-0.992195226,-0.955905371,-0.275135358,-0.187698976,0.204870144,0.155067348,-0.31394512,-0.732684503,-0.79635848,-0.358892038,2590,0,0,1,0,0
12864,4.180308207,3.977708912,-0.460259376,0.908706961,-1.177816535,-0.515998038,-0.28962189,-0.440183343,-3.405226646,-1.09744737,-0.913759349,-1.400106409,-0.337865835,-3.076731758,-2.924960821,-0.320362806,0.044215207,-0.731967639,-0.358892038,4120,1,1,1,1,0
12865,-0.360951396,-0.309276057,1.41591878,-1.142097747,-1.013081105,0.09006287,3.449548399,1.75463047,-0.107507186,-0.602762297,-0.481762622,-0.491475945,-0.55595356,2.54409757,2.702744969,5.00785725,0.562148347,-0.79635848,-0.358892038,4771,1,1,1,1,0
12866,0.063441142,-0.309276057,-0.37328423,-0.138890249,-0.288245212,-0.240562462,-0.242216673,0.041605055,0.168891266,-0.85536744,-0.829467305,0.373886402,-0.290115409,0.121326308,0.117042309,0.401626927,-0.732684503,-0.79635848,-0.358892038,6209,0,0,1,0,0
12867,0.772306406,-0.309276057,-0.447834355,-0.227669674,-0.881292761,0.073942829,-0.48221157,-3.467955763,0.921838772,-1.139548227,-1.12448946,-0.513110003,-0.497500452,-3.076731758,-2.924960821,-0.320362806,-0.732684503,-0.79635848,-0.358892038,4752,1,1,1,1,0
12868,-0.164507689,-0.309276057,-0.249034021,-0.64493297,-0.771469141,-0.298463018,-0.424080324,1.75463047,-3.405226646,-1.139548227,-1.12448946,-0.556378121,-0.435095584,2.54409757,2.702744969,5.00785725,-0.732684503,-0.79635848,-0.358892038,5510,1,1,1,1,0
12869,-0.322496613,-0.309276057,0.347366982,0.873195191,1.446967986,-0.267867838,-1.119889311,-0.440183343,-0.031259337,-0.907993512,-0.871613327,-0.448207827,3.856037681,-0.588796304,-0.567408395,-0.320362806,-0.732684503,-0.79635848,-0.359005005,7320,1,1,0,1,0
12870,-0.358634843,-0.309276057,1.27924355,4.73829622,-1.133887087,0.145660563,-1.119889311,0.255733232,0.187953228,-0.63433794,-0.597664183,-0.40493971,3.856037681,0.288413981,0.231117426,-0.317153963,0.367923419,-0.79635848,-0.359005005,2562,0,0,1,0,0
12871,0.406754319,-1.040259533,-0.422984314,-1.071074208,-0.991116381,-0.305371607,-0.323811108,-0.226055166,-0.307657789,-1.055346512,-1.040197416,-0.794352766,-0.35235562,-0.463480549,-0.453333278,-0.217679822,-0.732684503,-0.79635848,-0.359005005,5610,1,1,1,1,0
12872,-0.222884828,-0.309276057,-0.149633854,0.047546542,0.326767061,-0.222468538,-0.093201486,0.202201188,0.245139114,-0.78169094,-0.766248271,-0.318403475,-0.047329187,0.497273573,0.459267661,-0.204844449,-0.732684503,-0.79635848,-0.359005005,4673,0,0,1,0,0
12873,-1.368040446,-0.617456225,-0.559659543,-0.414106466,-0.837363313,-0.423146601,3.449548399,-0.65431152,0.921838772,-0.655388368,-0.629273699,-0.469841886,-0.822614995,-3.076731758,-2.924960821,-0.320362806,5.485102841,-0.584788574,-0.359005005,4776,1,1,1,1,0
12874,-0.515233836,-0.408689014,-0.957260212,-0.50288589,-0.694592607,-0.515998038,-0.251123108,0.255733232,0.073581455,-0.739590083,-0.703029238,0.784933517,-0.30378191,0.246642063,0.193092387,5.00785725,-0.732684503,1.061777214,-0.359005005,4752,0,0,1,0,0
12875,-0.265509406,-0.309276057,-0.037808666,0.127448024,0.524449577,4.06447545,0.004960832,1.75463047,-3.405226646,-0.360682368,-0.323715038,-0.340037534,-0.082154067,0.873220837,0.763467974,-0.320362806,-0.732684503,-0.79635848,-0.359117973,6201,0,0,1,0,0
12876,-0.373460783,-0.309276057,4.616107164,0.953096673,1.446967986,-0.236614697,-0.234842529,0.148669143,0.12123636,0.470809563,0.5086689,0.200813933,-0.210421593,0.204870144,0.155067348,-0.30431859,-0.732684503,-0.79635848,-0.359117973,8130,0,0,1,0,0
12877,0.110698826,-0.309276057,-0.385709251,0.047546542,0.260872888,-0.188912535,-0.253517311,0.148669143,0.235608133,0.407658277,0.445449867,0.958005986,-0.300077136,-0.045761366,-0.073082887,-0.256185941,-0.732684503,-0.79635848,-0.359230941,4677,0,0,1,0,0
12878,-0.249293534,-0.309276057,-0.087508749,-0.050110825,0.129084544,-0.258985366,-0.425516846,-3.467955763,-3.405226646,-0.139652867,-0.112984927,-0.556378121,-0.420605799,2.54409757,2.702744969,-0.236932882,0.896646833,0.243093666,-0.359343908,7740,1,1,1,1,0
12879,-0.214081926,-0.309276057,-0.174483895,0.322762758,-0.05761561,-0.515998038,-0.468037889,1.75463047,0.921838772,-0.223854581,-0.186740466,-0.534744062,-0.486880098,-3.076731758,-2.924960821,0.12887525,-0.732684503,-0.79635848,-0.359456876,4520,1,1,1,1,0
12880,-0.382263685,-0.301820085,-1.05666038,-1.142097747,4.730694228,-0.233982854,-0.258497253,-0.118991078,0.111705379,-0.865892655,-1.208781504,1.563759629,-0.270603596,-0.129305202,0.231117426,-0.320362806,-0.355024922,0.32588189,-0.359456876,4120,0,0,1,0,0
12881,-0.535619503,-0.309276057,-0.895135108,-0.733712394,-1.057010553,-0.467229979,-1.119889311,-3.467955763,-3.405226646,-0.802741369,-0.797857788,-0.491475945,-0.577358924,2.54409757,2.702744969,5.00785725,-0.732684503,-0.79635848,-0.359456876,4649,1,1,1,1,0
12882,-1.368040446,3.977708912,-0.472684397,-0.858003589,-0.694592607,-0.311293255,-0.373897832,-0.118991078,0.025926549,-1.202699513,-0.861076821,-0.664548414,-0.387756798,-0.296392875,-0.263208082,-0.320362806,5.485102841,-0.79635848,-0.359456876,5911,1,1,0,1,0
12883,-0.291454801,-0.088082226,0.086441543,4.73829622,-1.133887087,4.06447545,-0.231682181,0.148669143,0.216546171,-1.118497798,-1.02966091,0.179179874,-0.285998993,0.831448919,0.535317739,-0.320362806,1.78144928,5.252333139,-0.359569844,3212,0,0,1,0,0
12884,0.221430066,-0.309276057,-0.398134272,-0.831369761,-0.727539693,-0.300765881,-0.251697717,0.041605055,0.130767341,-0.665913583,-0.639810205,0.806567575,-0.266240195,0.413729736,0.345192544,-0.227306352,-0.732684503,0.831809925,-0.359569844,2711,0,0,1,0,0
12885,0.064831073,0.580469913,-0.37328423,0.100814197,-0.101545058,-0.075743267,-0.342677426,1.75463047,0.921838772,-0.644863154,-0.671419721,-0.707816531,-0.379029996,-3.076731758,-2.924960821,0.25722898,1.241935593,1.208956279,-0.359569844,1512,1,1,1,1,0
12886,-0.366511123,-0.309276057,4.616107164,-1.159853632,-1.210763621,-0.282013996,-0.303412499,-0.172523122,0.083112436,-1.297426442,-1.261464032,-1.010693353,-0.232320927,2.54409757,-2.924960821,-0.066864189,-0.732684503,-0.79635848,-0.359569844,4511,1,1,1,1,0
12887,-0.259486368,-0.309276057,-0.062658707,-0.689322682,-0.485927728,-0.291883409,-0.234363688,0.469861409,0.311855982,-0.56066144,-0.55551816,0.179179874,-0.252820679,-3.076731758,2.702744969,-0.320362806,-0.732684503,-0.79635848,-0.359682811,4311,0,0,1,0,0
12888,-0.372997472,-0.306790733,-1.05666038,-1.142097747,-0.33217466,-0.274776427,-0.248250065,0.255733232,0.149829303,-1.223749941,-1.198244999,0.525324813,-0.299253852,2.54409757,-2.924960821,5.00785725,-0.484508207,-0.299629136,-0.359795779,6810,0,0,1,0,0
12889,-0.307207363,-0.309276057,0.185841711,-0.209913789,0.10711982,-0.262604151,-0.248154297,0.095137099,0.140298322,-0.876417869,-0.766248271,0.590226989,-0.299253852,0.204870144,0.117042309,-0.320362806,-0.732684503,-0.79635848,-0.359795779,4399,0,0,1,0,0
12890,-0.796926699,-0.309276057,-0.634209669,-0.64493297,-0.431015918,-0.30800345,3.449548399,-3.467955763,-3.405226646,-0.686964011,-0.74517526,-0.491475945,-0.499723316,2.54409757,2.702744969,-0.320362806,-0.732684503,-0.79635848,-0.359795779,4941,1,1,1,1,0
12891,-0.310450537,-0.309276057,0.210691753,0.411542183,0.875885161,-0.515998038,-0.165793717,0.041605055,0.140298322,0.123477491,-0.0603024,-0.231867241,-0.230509703,-0.171077121,-0.149132965,-0.320362806,-0.732684503,0.68463086,-0.359795779,8559,0,0,1,0,0
12892,-0.323423235,-0.309276057,0.359792003,0.61573486,1.040620591,4.06447545,-0.240014007,-0.065459033,0.064050474,-1.150073441,-1.135025966,0.308984226,-0.294231825,0.079554389,0.040992231,-0.063655346,-0.732684503,-0.79635848,-0.359795779,4211,0,0,1,1,0
12893,4.180308207,-0.309276057,-0.460259376,-0.272059386,-0.101545058,-0.278066231,-0.253517311,-0.011926989,0.245139114,-1.181649084,-1.198244999,1.001274104,-0.304440537,0.413729736,0.573342778,-0.086117248,-0.732684503,-0.79635848,-0.359908746,4669,0,0,1,0,0
12894,-0.317400197,-0.309276057,0.285241878,4.73829622,4.730694228,-0.515998038,3.449548399,0.73752163,0.483413642,-0.665913583,-0.629273699,-0.426573769,-0.822614995,0.831448919,0.725442935,-0.224097509,-0.732684503,-0.79635848,-0.359908746,4661,0,0,1,0,0
12895,-0.32759303,-0.309276057,0.409492087,0.233983334,0.381678871,4.06447545,-0.236374818,0.202201188,0.178422247,0.176103562,0.477059383,0.200813933,-0.284352426,-0.045761366,-0.111107926,-0.204844449,-0.732684503,-0.79635848,-0.359908746,4642,0,0,1,0,0
12896,-0.265046095,-0.011037184,-0.037808666,-0.786980049,-0.837363313,-0.288264625,-0.255911514,-0.065459033,0.111705379,-0.960619584,-1.082343438,1.239248749,-0.280318338,0.204870144,0.459267661,-0.037984599,-0.387395743,0.316683198,-0.359908746,161,0,0,1,0,0
12897,-0.374387404,-0.271996198,4.616107164,-0.440740293,-0.474945366,-0.280040114,-0.348998122,-0.172523122,0.102174398,-1.276376013,-1.250927527,-0.686182473,-0.294808123,-0.045761366,-0.035057848,0.279690883,-0.009736162,-0.437609509,-0.359908746,6820,1,1,1,1,0
12898,-0.36419457,-0.26702555,-1.05666038,-0.343082926,-0.05761561,-0.278724192,0.28249683,0.416329364,0.178422247,-0.834317012,-0.797857788,-0.383305651,3.856037681,-3.076731758,2.702744969,-0.320362806,-0.031316709,0.795015159,-0.360021714,6820,0,0,1,0,0
12899,-0.357244911,-0.257084254,1.204693425,-1.142097747,-1.133887087,-0.271486623,-0.293261079,-0.226055166,0.073581455,-1.31847687,-1.272000538,-1.248667998,-0.34107664,-3.076731758,-2.924960821,-0.320362806,-0.473717933,-0.79635848,-0.360021714,4120,1,1,1,1,0
12900,0.038885678,-1.040259533,-0.360859209,0.704514284,0.337749423,-0.515998038,-0.254474992,0.095137099,0.140298322,-1.055346512,-1.019124405,1.06617628,-0.305840118,0.413729736,0.345192544,5.00785725,0.810324643,-0.79635848,-0.360021714,6810,0,0,1,0,0
12901,-0.34936863,-0.309276057,0.881642881,1.432505566,4.730694228,4.06447545,-0.24643047,-0.118991078,0.111705379,-0.70801444,-0.84000381,0.287350167,-0.281553263,-0.212849039,-0.225183043,-0.320362806,-0.732684503,-0.79635848,-0.360021714,7022,0,0,1,0,0
12902,-0.346125456,-0.299334761,0.782242714,-0.343082926,-0.211368678,-0.278066231,-0.251601949,-0.011926989,0.12123636,-0.729064869,-0.692492733,0.784933517,-0.286163649,0.079554389,0.040992231,-0.185591389,1.619595174,1.457320951,-0.360134682,4612,0,0,1,0,0
12903,-0.350758562,-0.306790733,0.931342965,-0.57390943,-0.925222209,-0.28497482,-0.111972037,-0.065459033,0.111705379,-1.118497798,-1.187708493,-0.296769417,0.335168197,0.330185899,0.687417896,-0.320362806,-0.031316709,-0.216840912,-0.360134682,4120,0,0,1,0,0
12904,-0.255779883,0.21264197,-0.075083728,0.961974615,1.117497126,-0.261288229,-0.246143166,0.148669143,0.197484209,-0.960619584,-0.924295855,0.352252343,-0.288221857,0.497273573,0.459267661,-0.086117248,0.648470537,2.046037211,-0.360134682,3511,0,0,1,0,0
